ա ղ բ ա ն ո ց	ա ղ բ ա ն ո ց
չ ե մ պ ի ո ն	չ է մ պ ի ո ն
հ ե ռ ա վ ո ր	հ ե ռ ա վ ո ր
ն ր ա ն ո ւ մ	ն ր ա ն ո ւ մ
կ ա յ ա ց ա ծ	կ ա յ ա ց ա ծ
փ ե ր ի խ ա ն	փ ե ր ի խ ա ն
բ ե ն գ ա լ ի	բ ե ն գ ա լ ի
բ ա ջ ա ն ա ղ	բ ա ջ ա ն ա ղ
ը ն կ ե ց ի կ	ը ն կ ե ց ի կ
վ ե ր ա ն ա լ	վ ե ր ա ն ա լ
չ ի ն ա ր ե ն	չ ի ն ա ր ե ն
դ ի լ ի ջ ա ն	դ ի լ ի ջ ա ն
ն ի կ ո ս ի ա	ն ի կ ո ս ի ա
ք ն ա մ ո ւ կ	ք ն ա մ ո ւ կ
մ ա գ ա դ ա ն	մ ա գ ա դ ա ն
տ ա ս ն ի ն ը	տ ա ս ն ի ն ը
ն ե ր ք ն ա կ	ն ե ր ք ն ա կ
ք ե ռ ո ր դ ի	ք ե ռ ո ր դ ի
ց ա ն ց ե ն ի	ց ա ն ց ե ն ի
ղ ա ր ա վ ա շ	ղ ա ր ա վ ա շ
ա յ ց ե լ ե լ	ա յ ց ե լ ե լ
ա մ ա չ կ ո տ	ա մ ա չ կ ո տ
խ ո յ ա ն ա լ	խ ո յ ա ն ա լ
ս ի գ ա ր ե տ	ս ի գ ա ր ե տ
լ ե գ ի տ ի մ	լ ե գ ի տ ի մ
պ ե տ ա կ ա ն	պ ե տ ա կ ա ն
վ ե ր ա հ ա ս	վ ե ր ա հ ա ս
կ ա խ ա ղ ա ն	կ ա խ ա ղ ա ն
մ ի կ ո յ ա ն	մ ի կ ո յ ա ն
ա ր խ ա յ ի ն	ա ր խ ա յ ի ն
ե ղ ե ւ ն ի	ե ղ ե ւ ն ի
ե ր կ ա թ ե	ե ր կ ա թ ե
մ տ ա հ ո գ	մ տ ա հ ո գ
դ ի ա բ ե տ	դ ի ա բ ե տ
վ ա ն դ ե ա	վ ա ն դ ե ա
ջ ր ա ղ ա ց	ջ ր ա ղ ա ց
լ ր ա հ ո ս	լ ր ա հ ո ս
ձ մ ռ ա ն ը	ձ մ ռ ա ն ը
ե ր ե մ ի ա	ե ր ե մ ի ա
բ ն ո ր ո շ	բ ն ո ր ո շ
ս խ ր ա ն ք	ս խ ր ա ն ք
ս տ ե փ ա ն	ս տ ե փ ա ն
պ ր ծ ն ե լ	պ ր ծ ն ե լ
խ թ ա ն ե լ	խ թ ա ն ե լ
զ զ վ ե լ ի	զ զ վ ե լ ի
չ ս ի ր ա ծ	չ ս ի ր ա ծ
ս լ ա վ ո ն	ս լ ա վ ո ն
ո ր դ յ ա կ	ո ր դ յ ա կ
գ գ վ ա ն ք	գ գ վ ա ն ք
ք ր տ ի ն ք	ք ր տ ի ն ք
ա ռ ա յ ժ մ	ա ռ ա յ ժ մ
խ ն ա մ ե լ	խ ն ա մ ե լ
բ ն ա գ ի ր	բ ն ա գ ի ր
տ ր ա կ ա ն	տ ր ա կ ա ն
ս տ ա ն ա լ	ս տ ա ն ա լ
կ ր ծ կ ա լ	կ ր ծ կ ա լ
լ ր ջ մ ի տ	լ ր ջ մ ի տ
մ ր ց ո ր դ	մ ր ց ո ր դ
թ շ ն ա մ ի	թ շ ն ա մ ի
փ ն տ ր ե լ	փ ն տ ր ե լ
վ ա հ ա գ ն	վ ա հ ա գ ն
ե ր ե ր ա լ	ե ր ե ր ա լ
ջ ր ա ն ց ք	ջ ր ա ն ց ք
ե ր ե ւ ա ն	ե ր ե ւ ա ն
ս պ ա ռ ո ղ	ս պ ա ռ ո ղ
տ ն փ ե ս ա	տ ն փ ե ս ա
ձ կ ն ո ր ս	ձ կ ն ո ր ս
բ ղ ա վ ե լ	բ ղ ա վ ե լ
տ ն ա յ ի ն	տ ն ա յ ի ն
ն վ ի ր ա կ	ն վ ի ր ա կ
բ լ ո գ ե ր	բ լ ո գ ե ր
ս պ ի տ ա կ	ս պ ի տ ա կ
դ ե ռ ե ւ ս	դ ե ռ ե ւ ս
փ չ ա ն ա լ	փ չ ա ն ա լ
ս պ ա ն ա խ	ս պ ա ն ա խ
հ ն ա ց ա ծ	հ ն ա ց ա ծ
ք ծ ն ա ն ք	ք ծ ն ա ն ք
ե վ գ ե ն ի	ե ւ գ ե ն ի
ս ր ճ ե ն ի	ս ր ճ ե ն ի
գ ր ա ռ ե լ	գ ր ա ռ ե լ
գ ր ա բ ա ր	գ ր ա բ ա ր
ա ղ մ կ ե լ	ա ղ մ կ ե լ
ո խ ե ր ի մ	ո խ ե ր ի մ
վ ր ի պ ա կ	վ ր ի պ ա կ
ա ն հ ն ա ր	ա ն հ ն ա ր
ե վ ր ո պ ա	ե ւ ր ո պ ա
խ ր տ ն ե լ	խ ր տ ն ե լ
հ ն ո տ ի ք	հ ն ո տ ի ք
ա վ գ ի ա ս	ա վ գ ի ա ս
ս պ ա ն ի ա	ս պ ա ն ի ա
ք թ ա ծ ա կ	ք թ ա ծ ա կ
ծ ր ա գ ի ր	ծ ր ա գ ի ր
ե ր կ չ ո տ	ե ր կ չ ո տ
ա ն հ ի մ ն	ա ն հ ի մ ն
մ տ ա ծ ե լ	մ տ ա ծ ե լ
մ տ ա դ ի ր	մ տ ա դ ի ր
կ ր տ ս ե ր	կ ր տ ս ե ր
ո ր ո տ ա ն	ո ր ո տ ա ն
շ պ ի լ կ ա	շ պ ի լ կ ա
ք ն ն վ ե լ	ք ն ն վ ե լ
չ գ ի տ ե մ	չ գ ի տ ե մ
ս պ ա ն ե լ	ս պ ա ն ե լ
ջ ր ա յ ի ն	ջ ր ա յ ի ն
ե ր ե ւ ա լ	ե ր ե ւ ա լ
ձ ի ա բ ո ռ	ձ ի ա բ ո ռ
շ ր ջ վ ե լ	շ ր ջ վ ե լ
վ ճ ա ր ե լ	վ ճ ա ր ե լ
ա ռ ձ ե ռ ն	ա ռ ձ ե ռ ն
ջ ղ ա յ ի ն	ջ ղ ա յ ի ն
ս ց ե ն ա ր	ս ց ե ն ա ր
փ չ ա ց ա ծ	փ չ ա ց ա ծ
ո ր ո ն ե լ	ո ր ո ն ե լ
ս պ ա ս ե լ	ս պ ա ս ե լ
ի ն ժ ե ն ե ր	ի ն ժ ե ն ե ր
ֆ ա ր ե ր ե ն	ֆ ա ր ե ր ե ն
կ ա լ ի ո ւ մ	կ ա լ ի ո ւ մ
մ ա ր տ յ ա ն	մ ա ր տ յ ա ն
մ ե տ ա ք ս ե	մ ե տ ա ք ս ե
գ ա ն գ ր ո ց	գ ա ն գ ր ո ց
պ ա տ ա հ ե լ	պ ա տ ա հ ե լ
ա ն ա ս տ ա ս	ա ն ա ս տ ա ս
պ ո մ ի դ ո ր	պ ո մ ի դ ո ր
ք լ ի ն թ ո ն	ք լ ի ն թ ո ն
կ ո կ տ ե յ լ	կ ո կ տ ե յ լ
ց ա ն կ ա լ ի	ց ա ն կ ա լ ի
ա շ խ ա տ ո ղ	ա շ խ ա տ ո ղ
հ ա փ ա փ ե լ	հ ա փ ա փ ե լ
ս տ ո ւ գ ե լ	ս տ ո ւ գ ե լ
խ ո տ ա կ ե ր	խ ո տ ա կ ե ր
պ ա տ ր ա ս տ	պ ա տ ր ա ս տ
հ ա յ կ յ ա ն	հ ա յ կ յ ա ն
կ ո ն ա կ ա ն	կ ո ն ա կ ա ն
խ ա չ ա կ ի ր	խ ա չ ա կ ի ր
հ ո յ ա կ ա պ	հ ո յ ա կ ա պ
կ ա ր ա ո կ ե	կ ա ր ա ո կ ե
մ ա կ ա ր ո ն	մ ա կ ա ր ո ն
ա ր ե ւ ե լ ք	ա ր ե ւ ե լ ք
թ ա ղ ա պ ե տ	թ ա ղ ա պ ե տ
մ ո գ ո ն ե լ	մ ո գ ո ն ե լ
ա ր գ ե լ ա կ	ա ր գ ե լ ա կ
ղ ա ր ա բ ա ղ	ղ ա ր ա բ ա ղ
ս կ ե ս ո ւ ր	ս կ ե ս ո ւ ր
ա պ ա թ ա ր ց	ա պ ա թ ա ր ց
փ ո ղ ա տ ե ր	փ ո ղ ա տ ե ր
փ ո խ ա ր ե ն	փ ո խ ա ր ե ն
լ ո գ ա ր ա ն	լ ո գ ա ր ա ն
խ ե լ ա խ ո ս	խ ե լ ա խ ո ս
տ ա ր ա ծ ե լ	տ ա ր ա ծ ե լ
ա ջ ա կ ց ե լ	ա ջ ա կ ց ե լ
գ ի լ ո յ ա ն	գ ի լ ո յ ա ն
ս ա ն կ ց ի ա	ս ա ն կ ց ի ա
ա ր տ ա ք ի ն	ա ր տ ա ք ի ն
մ ո ն ի տ ո ր	մ ո ն ի տ ո ր
ա մ փ ո փ ե լ	ա մ փ ո փ ե լ
ծ ա ն ր ո ր դ	ծ ա ն ր ո ր դ
ս կ ե ս ա ր	ս կ ե ս ա ր
ե ր ի վ ա ր	ե ր ի վ ա ր
հ ր ճ վ ե լ	հ ր ճ վ ե լ
վ կ ա յ ե լ	վ կ ա յ ե լ
ա ն բ ն ա կ	ա ն բ ն ա կ
լ վ ա ց ք ի	լ վ ա ց ք ի
ե ր վ ա ն դ	ե ր վ ա ն դ
հ ա ղ ա գ ս	հ ա ղ ա գ ս
ս փ ո փ ե լ	ս փ ո փ ե լ
դ ի ա ր ա ն	դ ի ա ր ա ն
փ շ ր ա ն ք	փ շ ր ա ն ք
ո ր ո շ ե լ	ո ր ո շ ե լ
ո ր ս ո ր դ	ո ր ս ո ր դ
ե ր դ վ ե լ	ե ր դ վ ե լ
մ ի ա տ ե ղ	մ ի ա տ ե ղ
լ լ կ ա ն ք	լ լ կ ա ն ք
շ տ ա պ ե լ	շ տ ա պ ե լ
ե ղ բ ա յ ր	ե ղ բ ա յ ր
հ ի ա ն ա լ	հ ի ա ն ա լ
ս կ ա ն ե ր	ս կ ա ն ե ր
ս տ ա ց ո ղ	ս տ ա ց ո ղ
բ ո կ ո տ ն	բ ո կ ո տ ն
չ ո ր ա թ ա ն	չ ո ր ա թ ա ն
ա վ ի ա ց ի ա	ա վ ի ա ց ի ա
մ ի ջ ա ն ց ք	մ ի ջ ա ն ց ք
փ ա ռ ա հ ե ղ	փ ա ռ ա հ ե ղ
մ ր մ ո ւ ն ջ	մ ր մ ո ւ ն ջ
թ ա լ ի բ ա ն	թ ա լ ի բ ա ն
լ ի բ ր ե տ ո	լ ի բ ր ե տ ո
դ ա տ ա խ ա զ	դ ա տ ա խ ա զ
մ ս ա կ ե ր	մ ս ա կ ե ր
ա վ ե լ ո ր դ	ա վ ե լ ո ր դ
ո գ ո ր ե լ	ո գ ո ր ե լ
ք ր ե ղ ա ն	ք ր ե ղ ա ն
փ ր կ ա ն ք	փ ր կ ա ն ք
ա յ լ ե ւ ս	ա յ լ ե ւ ս
ե փ ե ս ո ս	ե փ ե ս ո ս
ք ր տ ն ե լ	ք ր տ ն ե լ
ն պ ա տ ա կ	ն պ ա տ ա կ
ա տ ր ճ ա ն	ա տ ր ճ ա ն
լ ք ա վ ե ր	լ ք ա վ ե ր
զ ա ն գ վ ա ծ	զ ա ն գ վ ա ծ
ա շ ո տ յ ա ն	ա շ ո տ յ ա ն
մ ե ր օ ր յ ա	մ ե ր օ ր յ ա
բ ո տ ո շ ա ն	բ ո տ ո շ ա ն
հ ա մ ա խ ո հ	հ ա մ ա խ ո հ
ծ ո վ ա հ ե ն	ծ ո վ ա հ ե ն
փ ա ս վ ո ր դ	փ ա ս վ ո ր դ
կ ա շ ա ռ ե լ	կ ա շ ա ռ ե լ
մ ա լ ա ր ի ա	մ ա լ ա ր ի ա
տ ա ռ ա պ ե լ	տ ա ռ ա պ ե լ
ա ն վ ա դ ո ղ	ա ն վ ա դ ո ղ
պ ր ի ն տ ե ր	պ ր ի ն տ ե ր
ք չ փ ո ր ե լ	ք չ փ ո ր ե լ
դ ե դ լ ա յ ն	դ ե դ լ ա յ ն
ս ո վ ո ր ե լ	ս ո վ ո ր ե լ
ի ն ձ ա ն ո վ	ի ն ձ ա ն ո վ
տ ո ն ո յ ա ն	տ ո ն ո յ ա ն
ը ն թ ա ծ ի ր	ը ն թ ա ծ ի ր
ա ն ե կ դ ո տ	ա ն ե կ դ ո տ
է ք ս պ ե ր տ	է ք ս պ ե ր տ
մ ի լ ա ն ց ի	մ ի լ ա ն ց ի
ն ո ր ա ծ ի ն	ն ո ր ա ծ ի ն
հ ե տ ա ն ց ք	հ ե տ ա ն ց ք
զ մ ր ո ւ խ տ	զ մ ր ո ւ խ տ
ա խ ո ր ժ ա կ	ա խ ո ր ժ ա կ
հ ա ն դ ա ր տ	հ ա ն դ ա ր տ
օ գ տ ա կ ա ր	օ գ տ ա կ ա ր
գ ի տ ա կ ի ց	գ ի տ ա կ ի ց
մ ե ծ ա ր գ ո	մ ե ծ ա ր գ ո
վ ե ր ց ն ե լ	վ ե ր ց ն ե լ
ը ն տ ր յ ա լ	ը ն տ ր յ ա լ
լ ի մ ա ս ո լ	լ ի մ ա ս ո լ
կ ա տ ա կ ե լ	կ ա տ ա կ ե լ
ս ա լ ա ք ա ր	ս ա լ ա ք ա ր
հ ա ր ա զ ա տ	հ ա ր ա զ ա տ
հ ա մ ա ր ե լ	հ ա մ ա ր ե լ
ո ղ կ ո ւ յ զ	ո ղ կ ո ւ յ զ
խ ո ց ո տ ե լ	խ ո ց ո տ ե լ
ա մ ս ա գ ի ր	ա մ ս ա գ ի ր
կ ա պ ի տ ա ն	կ ա պ ի տ ա ն
վ ի ե տ ն ա մ	վ ի ե տ ն ա մ
դ ա դ ա ր ա ծ	դ ա դ ա ր ա ծ
ք ր դ ե ր ե ն	ք ր դ ե ր ե ն
դ ե ր կ ո մ ս	դ ե ր կ ո մ ս
ա բ ա ջ յ ա ն	ա բ ա ջ յ ա ն
փ ա ռ ա մ ո լ	փ ա ռ ա մ ո լ
պ ի ս ի դ ի ա	պ ի ս ի դ ի ա
բ ա ն ա վ ո ր	բ ա ն ա վ ո ր
բ ե ս ե դ կ ա	բ ի ս ե դ կ ա
ա ր ժ ե ն ա լ	ա ր ժ ե ն ա լ
ա ն շ շ ո ւ կ	ա ն շ շ ո ւ կ
վ ա ճ ա ռ ե լ	վ ա ճ ա ռ ե լ
մ ա հ ա ն ա լ	մ ա հ ա ն ա լ
թ ա ր գ մ ա ն	թ ա ր գ մ ա ն
մ ո լ ո ր ա կ	մ ո լ ո ր ա կ
փ ա ռ ա ս ե ր	փ ա ռ ա ս ե ր
բ ա ն ա կ ա ն	բ ա ն ա կ ա ն
խ ա ղ ա լ ի ք	խ ա ղ ա լ ի ք
զ ա ն ա զ ա ն	զ ա ն ա զ ա ն
պ ի ղ ա տ ո ս	պ ի ղ ա տ ո ս
հ ա վ ա ս տ ի	հ ա վ ա ս տ ի
ա շ տ ա ր ա կ	ա շ տ ա ր ա կ
վ ի ր ա կ ա պ	վ ի ր ա կ ա պ
չ ի ն ա կ ա ն	չ ի ն ա կ ա ն
ք ա յ լ ե ր թ	ք ա յ լ ե ր թ
ք ս ե ր ո ք ս	ք ս ե ր ո ք ս
բ ա հ ր ե յ ն	բ ա հ ր ե յ ն
խ ա ր բ ե ր դ	խ ա ր բ ե ր դ
դ ա ն ի ա ց ի	դ ա ն ի ա ց ի
ք ա ր ո զ ե լ	ք ա ր ո զ ե լ
կ ա ն գ ն ե լ	կ ա ն գ ն ե լ
ձ ա խ ո ղ ա կ	ձ ա խ ո ղ ա կ
հ ե տ ն ո ր դ	հ ե տ ն ո ր դ
վ ա ր ձ կ ա ն	վ ա ր ձ կ ա ն
տ ա կ տ ի կ ա	տ ա կ տ ի կ ա
ս ա ր ա տ ո վ	ս ա ր ա տ ո վ
ռ ե ժ ի ս ո ր	ռ ե ժ ի ս ո ր
պ ա կ ա ս ե լ	պ ա կ ա ս ե լ
հ ա լ ո գ ե ն	հ ա լ ո գ ե ն
կ ե ն տ ր ո ն	կ ե ն տ ր ո ն
է լ չ ի բ ե յ	է լ չ ի բ ե յ
վ ե ր ե լ ա կ	վ ե ր ե լ ա կ
ա կ ն ա ծ ե լ	ա կ ն ա ծ ե լ
տ ե ս ա կ ե տ	տ ե ս ա կ ե տ
փ ե ն ջ ա բ ի	փ ե ն ջ ա բ ի
ա գ ր ե ս ի ա	ա գ ր ե ս ի ա
կ ա խ ա կ ա պ	կ ա խ ա կ ա պ
բ ի ս լ ա մ ա	բ ի ս լ ա մ ա
լ ի ա ր ժ ե ք	լ ի ա ր ժ ե ք
հ ա ն ց ա ն ք	հ ա ն ց ա ն ք
ռ ե ա կ ց ի ա	ռ ե ա կ ց ի ա
ը ն դ մ ի շ տ	ը ն դ մ ի շ տ
հ ե ռ ա խ ո ս	հ ե ռ ա խ ո ս
ա մ ո ր ձ ի ք	ա մ ո ր ձ ի ք
ժ ա մ ա ն ե լ	ժ ա մ ա ն ե լ
հ ո գ ե ղ ե ն	հ ո գ ե ղ ե ն
ծ ա ծ ա ն ե լ	ծ ա ծ ա ն ե լ
մ ի մ յ ա ն ց	մ ի մ յ ա ն ց
ա բ ո վ յ ա ն	ա բ ո վ յ ա ն
հ ե ծ ա ն ի վ	հ ե ծ ա ն ի վ
կ ո ր ց ն ե լ	կ ո ր ց ն ե լ
ի ս կ ա պ ե ս	ի ս կ ա պ ե ս
ի ս պ ա ն ի ա	ի ս պ ա ն ի ա
վ ա ն ա ձ ո ր	վ ա ն ա ձ ո ր
թ ա գ ա վ ո ր	թ ա գ ա վ ո ր
ո ր ո շ ո ւ մ	ո ր ո շ ո ւ մ
օ լ ի գ ա ր խ	օ լ ի գ ա ր խ
բ ա ց ա ռ ի կ	բ ա ց ա ռ ի կ
շ ի ն ա կ ա ն	շ ի ն ա կ ա ն
փ ա ր պ ե ց ի	փ ա ր պ ե ց ի
ի ն ձ ա ն ի ց	ի ն ձ ա ն ի ց
խ ե թ ե ր ե ն	խ ե թ ե ր ե ն
փ ո ղ ո ր ա կ	փ ո ղ ո ր ա կ
գ ա ռ ն ե ն ի	գ ա ռ ն ե ն ի
ա ն թ ա ռ ա մ	ա ն թ ա ռ ա մ
կ ի լ ի կ ի ա	կ ի լ ի կ ի ա
կ ո մ բ ա յ ն	կ ո մ բ ա յ ն
է լ ե մ ե ն տ	է լ ե մ ե ն տ
ա ն պ ա տ ե հ	ա ն պ ա տ ե հ
ա ն ի ծ յ ա լ	ա ն ի ծ յ ա լ
հ ա մ ա ր ի չ	հ ա մ ա ր ի չ
կ ա ր ա յ ա ն	կ ա ր ա յ ա ն
ա ն հ ա պ ա ղ	ա ն հ ա պ ա ղ
ծ ե ր ա ն ա լ	ծ ե ր ա ն ա լ
պ ա հ ա պ ա ն	պ ա հ ա պ ա ն
տ ո ն ա ծ ա ռ	տ ո ն ա ծ ա ռ
մ ո լ ո ր ե լ	մ ո լ ո ր ե լ
ժ ա պ ա վ ե ն	ժ ա պ ա վ ե ն
մ ո ռ ա ն ա լ	մ ո ռ ա ն ա լ
հ ա ն դ ե ր ձ	հ ա ն դ ե ր ձ
ը ն կ ղ մ ե լ	ը ն կ ղ մ ե լ
մ ե ղ ա վ ո ր	մ ե ղ ա վ ո ր
ա ր մ ե ն ա կ	ա ր մ ե ն ա կ
գ ո ղ գ ո թ ա	գ ո ղ գ ո թ ա
ա ն ի մ ա ս տ	ա ն ի մ ա ս տ
ա ն ծ ա ն ո թ	ա ն ծ ա ն ո թ
փ ո ղ ե ր ա կ	փ ո ղ ե ր ա կ
ա տ ե ս տ ա տ	ա տ ե ս տ ա տ
չ ի ն ե ր ե ն	չ ի ն ե ր ե ն
վ ա ն ա կ ա ն	վ ա ն ա կ ա ն
մ ե ք ս ի կ ա	մ ե ք ս ի կ ա
մ ե ծ ա մ ո ր	մ ե ծ ա մ ո ր
ճ ա ն ա չ ե լ	ճ ա ն ա չ ե լ
բ ե խ ա բ ա ր	բ ե խ ա բ ա ր
դ ա ս ա լ ի ք	դ ա ս ա լ ի ք
ը ն թ ա ն ա լ	ը ն թ ա ն ա լ
ա կ ն ա յ ի ն	ա կ ն ա յ ի ն
պ ի ն գ վ ի ն	պ ի ն գ վ ի ն
բ ռ ո ւ ն ց ք	բ ռ ո ւ ն ց ք
ե ր թ ո ւ ղ ի	ե ր թ ո ւ ղ ի
զ ր ո ւ ց ե լ	զ ր ո ւ ց ե լ
ս ր բ ո ւ հ ի	ս ր բ ո ւ հ ի
ա զ գ ա ս ե ր	ա զ գ ա ս ե ր
ն ա զ ա ր ե թ	ն ա զ ա ր ե թ
ա պ օ ր ի ն ի	ա պ օ ր ի ն ի
ա ր տ ա շ ա տ	ա ր տ ա շ ա տ
հ ո գ ա տ ա ր	հ ո գ ա տ ա ր
ա ն ձ ե ռ ո ց	ա ն ձ ե ռ ո ց
հ ն չ ո ւ յ թ	հ ն չ ո ւ յ թ
ա խ տ ա ր ա ր	ա խ տ ա ր ա ր
խ ե լ ա մ ի տ	խ ե լ ա մ ի տ
ն ո ր ո գ ե լ	ն ո ր ո գ ե լ
դ ե ղ ա հ ա տ	դ ե ղ ա հ ա տ
ա ն պ ի տ ա ն	ա ն պ ի տ ա ն
հ ա գ ե ն ա լ	հ ա գ ե ն ա լ
ա ն վ ա յ ե լ	ա ն վ ա յ ե լ
հ ա մ ա դ ա ն	հ ա մ ա դ ա ն
փ ա ր ի խ ա ն	փ ա ր ի խ ա ն
կ ա լ վ ա ծ ք	կ ա լ վ ա ծ ք
մ ո լ ա խ ա ղ	մ ո լ ա խ ա ղ
շ ո գ ե ն ա վ	շ ո գ ե ն ա վ
բ ա բ ա յ ա ն	բ ա բ ա յ ա ն
պ ա ր ա պ ե լ	պ ա ր ա պ ե լ
ճ ա պ ո ն ի ա	ճ ա պ ո ն ի ա
տ ա պ ա կ ե լ	տ ա պ ա կ ե լ
ա ն ն պ ա ս տ	ա ն ն պ ա ս տ
ք ա ղ ց կ ե ղ	ք ա ղ ց կ ե ղ
գ ե ղ ա գ ե տ	գ ե ղ ա գ ե տ
կ ե ս ա ր ի ա	կ ե ս ա ր ի ա
պ ա ր ծ ա ն ք	պ ա ր ծ ա ն ք
բ ո լ ի վ ի ա	բ ո լ ի վ ի ա
դ ա ր ձ յ ա լ	դ ա ր ձ յ ա լ
գ ե ղ ե ց ի կ	գ ե ղ ե ց ի կ
խ ա փ ա ն ե լ	խ ա փ ա ն ե լ
թ ո վ չ ա ն ք	թ ո վ չ ա ն ք
ա ն ջ ա տ ե լ	ա ն ջ ա տ ե լ
շ ո կ ո լ ա դ	շ ո կ ո լ ա դ
մ ե ծ ա ր ե լ	մ ե ծ ա ր ե լ
ա ր ա մ յ ա ն	ա ր ա մ յ ա ն
փ ա կ ա գ ի ծ	փ ա կ ա գ ի ծ
ք ա մ ա ն չ ա	ք ա մ ա ն չ ա
օ գ ն ա կ ա ն	օ գ ն ա կ ա ն
կ ե ն տ կ ո մ	կ ե ն տ կ ո մ
մ ի լ ի ց ի ա	մ ի լ ի ց ի ա
ա ն ա զ ն ի վ	ա ն ա զ ն ի վ
կ ա ր ե լ ի ա	կ ա ր ե լ ի ա
չ ա ր ա ն ա լ	չ ա ր ա ն ա լ
ա ղ ճ ա տ ե լ	ա ղ ճ ա տ ե լ
գ ի տ ե ն ա լ	գ ի տ ե ն ա լ
օ գ տ ա տ ե ր	օ գ տ ա տ ե ր
ա ռ ա ջ ա ր կ	ա ռ ա ջ ա ր կ
զ ա ք ա ր ի ա	զ ա ք ա ր ի ա
մ գ ե ց ո ւ մ	մ գ ե ց ո ւ մ
հ ա յ տ ն ե լ	հ ա յ տ ն ե լ
լ ի ս ա բ ո ն	լ ի ս ա բ ո ն
ս ա ս ա ն ե լ	ս ա ս ա ն ե լ
կ ա յ ա ր ա ն	կ ա յ ա ր ա ն
ա ն դ ա դ ա ր	ա ն դ ա դ ա ր
դ ա տ ա վ ո ր	դ ա տ ա վ ո ր
ժ ա մ ա ն ա կ	ժ ա մ ա ն ա կ
հ ե ռ ա գ ի ր	հ ե ռ ա գ ի ր
մ ի ա ց ո ւ մ	մ ի ա ց ո ւ մ
ս ա յ լ ո ր դ	ս ա յ լ ո ր դ
շ ա հ ե կ ա ն	շ ա հ ե կ ա ն
ք ր մ ո ւ հ ի	ք ր մ ո ւ հ ի
հ ա պ ա ղ ե լ	հ ա պ ա ղ ե լ
ծ ա խ ս վ ե լ	ծ ա խ ս վ ե լ
ը ղ ձ ա կ ա ն	ը ղ ձ ա կ ա ն
գ ա լ ի լ ի ա	գ ա լ ի լ ի ա
պ ա տ ա ր ա գ	պ ա տ ա ր ա գ
ջ ա տ ա գ ո վ	ջ ա տ ա գ ո վ
հ ա մ ա տ ե ղ	հ ա մ ա տ ե ղ
հ ո շ ո տ ե լ	հ ո շ ո տ ե լ
օ գ ո ս տ ո ս	օ գ ո ս տ ո ս
ն ա վ ա ս տ ի	ն ա վ ա ս տ ի
զ ա ր մ ա ն ք	զ ա ր մ ա ն ք
դ ե ր ա ս ա ն	դ ե ր ա ս ա ն
պ տ ղ ա տ ո ւ	պ տ ղ ա տ ո ւ
ա ր մ ա վ ի ր	ա ր մ ա վ ի ր
կ ա ց ա ր ա ն	կ ա ց ա ր ա ն
մ ե ծ ա շ ե ն	մ ե ծ ա շ ե ն
բ ա ն ա վ ե ճ	բ ա ն ա վ ե ճ
ճ ա խ ա ր ա կ	ճ ա խ ա ր ա կ
ն ե յ տ ր ա լ	ն ե յ տ ր ա լ
փ ո խ ա ռ ե լ	փ ո խ ա ռ ե լ
պ ա պ ա կ ա ն	պ ա պ ա կ ա ն
լ ի բ ա ն ա ն	լ ի բ ա ն ա ն
գ ո յ ա կ ա ն	գ ո յ ա կ ա ն
կ ա ր մ ր ե լ	կ ա ր մ ր ե լ
կ ո ղ բ ա ց ի	կ ո ղ բ ա ց ի
կ ա լ ի ն ի ն	կ ա լ ի ն ի ն
ա շ ա կ ե ր տ	ա շ ա կ ե ր տ
շ ի ն վ ա ծ ք	շ ի ն վ ա ծ ք
ն ա հ ա տ ա կ	ն ա հ ա տ ա կ
ծ ա վ ա լ ե լ	ծ ա վ ա լ ե լ
բ ե ո վ տ ի ա	բ ե ո վ տ ի ա
լ ա ջ վ ա ր դ	լ ա ջ վ ա ր դ
հ ե ր ք վ ե լ	հ ե ր ք վ ե լ
լ ի բ ե ր ի ա	լ ի բ ե ր ի ա
օ յ ի ն բ ա զ	օ յ ի ն բ ա զ
գ ի տ ե լ ի ք	գ ի տ ե լ ի ք
կ ա ն տ ր ո լ	կ ա ն տ ր ո լ
պ ր ո վ ա ն ս	պ ր ո վ ա ն ս
ա մ ի ր յ ա ն	ա մ ի ր յ ա ն
ք ի մ ի կ ո ս	ք ի մ ի կ ո ս
մ ա թ ե ւ ո ս	մ ա թ ե ւ ո ս
ֆ ր ի զ յ ա ն	ֆ ր ի զ յ ա ն
կ ո ղ ա կ ի ց	կ ո ղ ա կ ի ց
բ ո ր ժ ո մ ի	բ ո ր ժ ո մ ի
կ ա ս կ ա ր ա	կ ա ս կ ա ր ա
է կ վ ա դ ո ր	է կ վ ա դ ո ր
հ ա ր ց ն ե լ	հ ա ր ց ն ե լ
բ ա ն ա ձ ե ւ	բ ա ն ա ձ ե ւ
փ ո խ ա ն ա կ	փ ո խ ա ն ա կ
չ ա ր ա խ ո ս	չ ա ր ա խ ո ս
կ ե ր ո ս ի ն	կ ե ր ո ս ի ն
լ ո գ ա ն ա լ	լ ո գ ա ն ա լ
խ ո հ ա ր ա ր	խ ո հ ա ր ա ր
ն ի գ ե ր ի ա	ն ի գ ե ր ի ա
կ ա ր ե ւ ո ր	կ ա ր ե ւ ո ր
մ ե ծ ա ն ա լ	մ ե ծ ա ն ա լ
դ ա ս ա խ ո ս	դ ա ս ա խ ո ս
դ ա վ ա ճ ա ն	դ ա վ ա ճ ա ն
